REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2011-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.7,,,,1
2011-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.7,,,,1
2011-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.7,,,,1
2011-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116,,,,1
2012-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116,,,,1
2012-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.6,,,,1
2012-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.1,,,,1
2012-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.5,,,,1
2012-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.6,,,,1
2012-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.1,,,,1
2012-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.7,,,,1
2012-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.8,,,,1
2012-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.2,,,,1
2012-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.6,,,,1
2012-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.5,,,,1
2012-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.7,,,,1
2013-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,116.5,,,,1
2013-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,117.6,,,,1
2013-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.2,,,,1
2013-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.1,,,,1
2013-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.2,,,,1
2013-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.1,,,,1
2013-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118,,,,1
2013-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118,,,,1
2013-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.5,,,,1
2013-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.6,,,,1
2013-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.3,,,,1
2013-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118,,,,1
2014-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,118.1,,,,1
2014-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,119.2,,,,1
2014-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,119.7,,,,1
2014-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,119.8,,,,1
2014-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,120.2,,,,1
2014-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,120.2,,,,1
2014-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,120.1,,,,1
2014-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,120.7,,,,1
2014-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,121.1,,,,1
2014-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,121.7,,,,1
2014-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,121.2,,,,1
2014-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,120.8,,,,1
2015-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,120.9,,,,1
2015-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,121.6,,,,1
2015-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.3,,,,1
2015-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.4,,,,1
2015-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.5,,,,1
2015-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.7,,,,1
2015-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.7,,,,1
2015-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.7,,,,1
2015-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,123.3,,,,1
2015-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,123.7,,,,1
2015-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,123.4,,,,1
2015-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.7,,,,1
2016-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,122.9,,,,1
2016-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,123.5,,,,1
2016-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,124.4,,,,1
2016-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,124.7,,,,1
2016-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,125.3,,,,1
2016-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,125.5,,,,1
2016-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,125.5,,,,1
2016-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,125.4,,,,1
2016-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,126.1,,,,1
2016-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,126.4,,,,1
2016-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,126,,,,1
2016-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,125.5,,,,1
2017-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,126.1,,,,1
2017-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,126.8,,,,1
2017-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.2,,,,1
2017-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.3,,,,1
2017-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.6,,,,1
2017-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.9,,,,1
2017-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.7,,,,1
2017-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.6,,,,1
2017-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,128.1,,,,1
2017-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,128.6,,,,1
2017-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,128.4,,,,1
2017-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,127.5,,,,1
2018-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,128.4,,,,1
2018-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,129.4,,,,1
2018-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,130.1,,,,1
2018-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,129.9,,,,1
2018-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,129.8,,,,1
2018-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,130.2,,,,1
2018-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,130.9,,,,1
2018-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,131.1,,,,1
2018-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,130.6,,,,1
2018-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,131.4,,,,1
2018-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,131.1,,,,1
2018-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,131,,,,1
2019-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,131.2,,,,1
2019-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,132.1,,,,1
2019-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,132.6,,,,1
2019-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,132.5,,,,1
2019-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.1,,,,1
2019-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.1,,,,1
2019-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.9,,,,1
2019-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.9,,,,1
2019-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133,,,,1
2019-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.7,,,,1
2019-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.2,,,,1
2019-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133,,,,1
2020-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,133.1,,,,1
2020-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.3,,,,1
2020-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.5,,,,1
2020-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.3,,,,1
2020-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134,,,,1
2020-06-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.5,,,,1
2020-07-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.3,,,,1
2020-08-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.3,,,,1
2020-09-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.3,,,,1
2020-10-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.8,,,,1
2020-11-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.9,,,,1
2020-12-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,134.5,,,,1
2021-01-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,135.2,,,,1
2021-02-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,135.6,,,,1
2021-03-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,135.9,,,,1
2021-04-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,136.7,,,,1
2021-05-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,units,0,v41692045,14.285,137.3,,,,1
2000-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,93.5,,,,1
2000-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,94,,,,1
2000-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,94.5,,,,1
2000-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,94.4,,,,1
2000-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,94.8,,,,1
2000-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.1,,,,1
2000-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.4,,,,1
2000-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.4,,,,1
2000-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.4,,,,1
2000-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.5,,,,1
2000-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.8,,,,1
2000-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,96.1,,,,1
2001-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,95.9,,,,1
2001-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,96.6,,,,1
2001-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,97,,,,1
2001-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,97.1,,,,1
2001-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,97.5,,,,1
2001-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,97.7,,,,1
2001-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,98,,,,1
2001-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,98,,,,1
2001-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,98,,,,1
2001-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,98.1,,,,1
2001-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,97.9,,,,1
2001-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,98,,,,1
2002-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,97.9,,,,1
2002-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,98.7,,,,1
2002-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,99.3,,,,1
2002-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,99.4,,,,1
2002-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,99.7,,,,1
2002-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,100.2,,,,1
2002-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,100.7,,,,1
2002-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,100.8,,,,1
2002-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,100.5,,,,1
2002-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,100.5,,,,1
2002-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,101,,,,1
2002-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,101.4,,,,1
2003-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,101.5,,,,1
2003-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.2,,,,1
2003-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.2,,,,1
2003-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.2,,,,1
2003-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.3,,,,1
2003-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.3,,,,1
2003-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.4,,,,1
2003-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.5,,,,1
2003-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.7,,,,1
2003-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,102.8,,,,1
2003-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.1,,,,1
2003-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.3,,,,1
2004-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.2,,,,1
2004-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.3,,,,1
2004-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.7,,,,1
2004-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.7,,,,1
2004-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104,,,,1
2004-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104,,,,1
2004-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104.2,,,,1
2004-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,103.9,,,,1
2004-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104.1,,,,1
2004-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104.2,,,,1
2004-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104.9,,,,1
2004-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105,,,,1
2005-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,104.5,,,,1
2005-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105,,,,1
2005-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.4,,,,1
2005-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.4,,,,1
2005-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.6,,,,1
2005-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.6,,,,1
2005-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.4,,,,1
2005-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.7,,,,1
2005-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.8,,,,1
2005-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,105.8,,,,1
2005-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.3,,,,1
2005-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.3,,,,1
2006-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.3,,,,1
2006-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.4,,,,1
2006-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.1,,,,1
2006-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.9,,,,1
2006-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.3,,,,1
2006-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.9,,,,1
2006-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.6,,,,1
2006-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,106.8,,,,1
2006-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.2,,,,1
2006-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.3,,,,1
2006-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.7,,,,1
2006-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.6,,,,1
2007-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,107.8,,,,1
2007-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,108.5,,,,1
2007-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109,,,,1
2007-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.2,,,,1
2007-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.4,,,,1
2007-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.1,,,,1
2007-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.3,,,,1
2007-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.3,,,,1
2007-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.4,,,,1
2007-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.2,,,,1
2007-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.5,,,,1
2007-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.4,,,,1
2008-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.1,,,,1
2008-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.7,,,,1
2008-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,109.8,,,,1
2008-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,110.1,,,,1
2008-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,110.6,,,,1
2008-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,110.9,,,,1
2008-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,111.2,,,,1
2008-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,111.4,,,,1
2008-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,111.7,,,,1
2008-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,111.4,,,,1
2008-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.3,,,,1
2008-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.2,,,,1
2009-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,111.6,,,,1
2009-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.3,,,,1
2009-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.7,,,,1
2009-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.8,,,,1
2009-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,113,,,,1
2009-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.9,,,,1
2009-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.9,,,,1
2009-08-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.7,,,,1
2009-09-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,112.9,,,,1
2009-10-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,113.2,,,,1
2009-11-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,113.7,,,,1
2009-12-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,113.3,,,,1
2010-01-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,113.5,,,,1
2010-02-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,114.3,,,,1
2010-03-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,114.3,,,,1
2010-04-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,114.5,,,,1
2010-05-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,114.8,,,,1
2010-06-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,114.7,,,,1
2010-07-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,units,0,v41692050,14.287,115.3,,,,1
